ticker,horizon,variant,date,proba_dir,y_dir,vol_pred,y_vol,fwd_return
SPY,5,early_fusion,2022-03-07,0.5422775,0.0,0.013318591,0.031558882,-0.005810358889669829
SPY,5,early_fusion,2022-03-08,0.54240215,1.0,0.013324018,0.03756591,0.023552300003211922
SPY,5,early_fusion,2022-03-09,0.54232645,1.0,0.013352252,0.034528293,0.019026637810411282
SPY,5,early_fusion,2022-03-10,0.5424662,1.0,0.013327116,0.03641855,0.035985687149966826
SPY,5,early_fusion,2022-03-11,0.5417436,1.0,0.013350979,0.035794087,0.05967541848741641
SPY,5,early_fusion,2022-03-14,0.54203784,1.0,0.01334115,0.035035674,0.06671793939819097
SPY,5,early_fusion,2022-03-15,0.5423035,1.0,0.013348362,0.029827574,0.05659941643969297
SPY,5,early_fusion,2022-03-16,0.5423921,1.0,0.013350076,0.024014324,0.02170552969890332
SPY,5,early_fusion,2022-03-17,0.5426443,1.0,0.013323776,0.025415702,0.024234069272579768
SPY,5,early_fusion,2022-03-18,0.54241884,1.0,0.013326687,0.023474028,0.018212496243279076
SPY,5,early_fusion,2022-03-21,0.542632,1.0,0.013315663,0.024519065,0.025593119085607206
SPY,5,early_fusion,2022-03-22,0.5416708,1.0,0.013361672,0.024839658,0.026254424368033477
SPY,5,early_fusion,2022-03-23,0.54259473,1.0,0.013309773,0.0220763,0.03302228295675664
SPY,5,early_fusion,2022-03-24,0.54231584,1.0,0.013337972,0.022451935,0.0025495233196573402
SPY,5,early_fusion,2022-03-25,0.54183865,1.0,0.013349032,0.022099024,0.0005080592841295688
SPY,5,early_fusion,2022-03-28,0.5424593,1.0,0.01332735,0.022602854,0.0019501119466685463
SPY,5,early_fusion,2022-03-29,0.54186976,0.0,0.013364153,0.022832327,-0.023056628792146913
SPY,5,early_fusion,2022-03-30,0.54184914,0.0,0.013341965,0.024164917,-0.026912150068438282
SPY,5,early_fusion,2022-03-31,0.54214907,0.0,0.013325128,0.01919952,-0.00637497795987758
SPY,5,early_fusion,2022-04-01,0.5424638,0.0,0.0133274,0.019177629,-0.011882570505099702
SPY,5,early_fusion,2022-04-04,0.5426163,0.0,0.013328385,0.024335913,-0.037652648905462174
SPY,5,early_fusion,2022-04-05,0.54267395,0.0,0.013318452,0.02108141,-0.02865296050288886
SPY,5,early_fusion,2022-04-06,0.5425995,0.0,0.01332336,0.02175154,-0.007214797683091885
SPY,5,early_fusion,2022-04-07,0.5427037,0.0,0.01332326,0.024593985,-0.024771055216297428
SPY,5,early_fusion,2022-04-08,0.5426386,0.0,0.013314553,0.024451254,-0.021682528913219604
SPY,5,early_fusion,2022-04-11,0.54219574,1.0,0.0133382,0.023602648,0.011571167858428008
SPY,5,early_fusion,2022-04-12,0.54224384,1.0,0.013340942,0.023320705,0.014541475119646607
SPY,5,early_fusion,2022-04-13,0.5423671,0.0,0.013349147,0.02532097,-0.011913407252697426
SPY,5,early_fusion,2022-04-14,0.54265183,0.0,0.013327515,0.03547195,-0.027206261859473477
SPY,5,early_fusion,2022-04-18,0.54243714,0.0,0.013346852,0.035937577,-0.021836325421455666
SPY,5,early_fusion,2022-04-19,0.5420636,0.0,0.013370992,0.04357466,-0.0672384635273136
SPY,5,early_fusion,2022-04-20,0.5427954,0.0,0.013324289,0.043658737,-0.06368870954252338
SPY,5,early_fusion,2022-04-21,0.5423205,0.0,0.013335369,0.047972582,-0.023676852884195698
SPY,5,early_fusion,2022-04-22,0.5428543,0.0,0.013315677,0.054269757,-0.03350968686442276
SPY,5,early_fusion,2022-04-25,0.54242796,0.0,0.013352067,0.054293655,-0.03328948178334675
SPY,5,early_fusion,2022-04-26,0.54281354,1.0,0.013317645,0.045880705,0.0006726274861854065
SPY,5,early_fusion,2022-04-27,0.54219335,1.0,0.013355616,0.054745402,0.027863121152485112
SPY,5,early_fusion,2022-04-28,0.54141897,0.0,0.013421811,0.060699902,-0.03327212658386017
SPY,5,early_fusion,2022-04-29,0.5426938,0.0,0.013316938,0.04798308,-0.0016033547739589627
SPY,5,early_fusion,2022-05-02,0.5422517,0.0,0.013350955,0.057665348,-0.04014569617612074
SPY,5,early_fusion,2022-05-03,0.54175794,0.0,0.013366331,0.057529993,-0.04241150984962353
SPY,5,early_fusion,2022-05-04,0.54254764,0.0,0.013350525,0.051635575,-0.08842356573637074
SPY,5,early_fusion,2022-05-05,0.54256046,0.0,0.013304378,0.036845975,-0.053278175103824404
SPY,5,early_fusion,2022-05-06,0.54251075,0.0,0.013317669,0.04335901,-0.023664662549623867
SPY,5,early_fusion,2022-05-09,0.54265314,1.0,0.013304378,0.02894142,0.0048106005980263385
SPY,5,early_fusion,2022-05-10,0.54227424,1.0,0.013337846,0.035311144,0.02286440434059129
SPY,5,early_fusion,2022-05-11,0.542711,0.0,0.0133062685,0.0518025,-0.0022687465691392083
SPY,5,early_fusion,2022-05-12,0.54266316,0.0,0.013313898,0.052155048,-0.007367719391760763
SPY,5,early_fusion,2022-05-13,0.54224515,0.0,0.013348855,0.046498593,-0.03055788973863656
SPY,5,early_fusion,2022-05-16,0.5426064,0.0,0.013309717,0.049892034,-0.007954757004334404
SPY,5,early_fusion,2022-05-17,0.54249096,0.0,0.013330304,0.046188105,-0.0359795424117498
SPY,5,early_fusion,2022-05-18,0.5422979,1.0,0.013309818,0.02275196,0.013963264266110706
SPY,5,early_fusion,2022-05-19,0.5421425,1.0,0.0133185135,0.029518405,0.03989104888942828
SPY,5,early_fusion,2022-05-20,0.54271144,1.0,0.0133091565,0.03820131,0.06370725462629123
SPY,5,early_fusion,2022-05-23,0.54248774,1.0,0.013331896,0.03387289,0.03954330467892449
SPY,5,early_fusion,2022-05-24,0.5424555,1.0,0.013309634,0.033979565,0.039084757944855414
SPY,5,early_fusion,2022-05-25,0.5428409,1.0,0.013307983,0.037856463,0.049153287941706696
SPY,5,early_fusion,2022-05-26,0.542654,1.0,0.013324837,0.036269937,0.01282127886086738
SPY,5,early_fusion,2022-05-27,0.54217905,0.0,0.013352693,0.027139576,-0.008391277070460758
SPY,5,early_fusion,2022-05-31,0.54250157,1.0,0.013309698,0.028214006,0.0067818863238774734
SPY,5,early_fusion,2022-06-01,0.5423289,1.0,0.013306886,0.02914735,0.003971979858933898
SPY,5,early_fusion,2022-06-02,0.5427575,0.0,0.013314484,0.03275788,-0.038962897618523416
SPY,5,early_fusion,2022-06-03,0.542489,0.0,0.01329911,0.04080493,-0.051839577053664716
SPY,5,early_fusion,2022-06-06,0.54261065,0.0,0.013308803,0.056161422,-0.09358769272076238
SPY,5,early_fusion,2022-06-07,0.542291,0.0,0.013324737,0.055426337,-0.10615194445713333
SPY,5,early_fusion,2022-06-08,0.54277855,0.0,0.013295471,0.056151275,-0.08106459236276783
SPY,5,early_fusion,2022-06-09,0.5425214,0.0,0.013296641,0.0608795,-0.0906502928971284
SPY,5,early_fusion,2022-06-10,0.542582,0.0,0.01328996,0.053340092,-0.05907259439132023
SPY,5,early_fusion,2022-06-13,0.5426268,1.0,0.013283975,0.044327963,0.004497142123863319
SPY,5,early_fusion,2022-06-14,0.54280126,1.0,0.013299904,0.04426232,0.005700584640629199
SPY,5,early_fusion,2022-06-15,0.5425964,1.0,0.013315713,0.043057177,0.0012994811147923327
SPY,5,early_fusion,2022-06-16,0.5424481,1.0,0.013288758,0.041240916,0.0662544347344241
SPY,5,early_fusion,2022-06-17,0.54239315,1.0,0.013313532,0.041362073,0.060274045777527444
SPY,5,early_fusion,2022-06-21,0.54222953,1.0,0.013337979,0.038973223,0.01476766691817724
SPY,5,early_fusion,2022-06-22,0.5427194,1.0,0.013304541,0.03893949,0.015767344735935527
SPY,5,early_fusion,2022-06-23,0.5426489,0.0,0.013312724,0.038570393,-0.002144836933238002
SPY,5,early_fusion,2022-06-24,0.54264766,0.0,0.013333323,0.024874508,-0.022922922467448016
SPY,5,early_fusion,2022-06-27,0.542503,0.0,0.013307025,0.024650695,-0.017208977173685663
SPY,5,early_fusion,2022-06-28,0.5427783,1.0,0.01328962,0.013886109,0.0068070581661280015
SPY,5,early_fusion,2022-06-29,0.5423577,1.0,0.013309434,0.02032659,0.022488189837164257
SPY,5,early_fusion,2022-06-30,0.5424863,1.0,0.013305929,0.018636065,0.02982252413840136
SPY,5,early_fusion,2022-07-01,0.54282933,1.0,0.013304706,0.019199487,0.007812348829120166
SPY,5,early_fusion,2022-07-05,0.54240984,0.0,0.013313796,0.021072676,-0.0029627755473598315
SPY,5,early_fusion,2022-07-06,0.54265517,0.0,0.013305752,0.02145737,-0.011599923795095241
SPY,5,early_fusion,2022-07-07,0.5419884,0.0,0.0133407395,0.015662715,-0.028897771433392092
SPY,5,early_fusion,2022-07-08,0.5422145,0.0,0.013316344,0.024551827,-0.009149763666387156
SPY,5,early_fusion,2022-07-11,0.542672,0.0,0.013295709,0.023227781,-0.005951534874748196
SPY,5,early_fusion,2022-07-12,0.5425845,1.0,0.01330371,0.03422454,0.029597160846453585
SPY,5,early_fusion,2022-07-13,0.5427749,1.0,0.013302538,0.03440857,0.041215682764426914
SPY,5,early_fusion,2022-07-14,0.5430063,1.0,0.013297479,0.035786748,0.05377894044517877
SPY,5,early_fusion,2022-07-15,0.5429994,1.0,0.013314743,0.031771548,0.025532671894218886
SPY,5,early_fusion,2022-07-18,0.54195714,1.0,0.013356408,0.030694677,0.035038091186096985
SPY,5,early_fusion,2022-07-19,0.54290456,0.0,0.013325614,0.019313833,-0.003524125514966569
SPY,5,early_fusion,2022-07-20,0.5428673,1.0,0.013306356,0.031461548,0.015758252745458223
SPY,5,early_fusion,2022-07-21,0.5427786,1.0,0.013310279,0.03228824,0.018090586063168376
SPY,5,early_fusion,2022-07-22,0.5389053,1.0,0.0137903495,0.03413389,0.041885495090181434
SPY,5,early_fusion,2022-07-25,0.54240227,1.0,0.013364578,0.034240954,0.03770556003350918
SPY,5,early_fusion,2022-07-26,0.5422671,1.0,0.0133233415,0.0327812,0.04298806656735461
SPY,5,early_fusion,2022-07-27,0.54292744,1.0,0.0133229885,0.025668722,0.032891189361105105
SPY,5,early_fusion,2022-07-28,0.54247373,1.0,0.013331896,0.022449616,0.01975099900781175
SPY,5,early_fusion,2022-07-29,0.5425004,1.0,0.013334789,0.017244289,0.0035858912914929226
SPY,5,early_fusion,2022-08-01,0.5426205,1.0,0.013317027,0.017027022,0.0053900615091169194
SPY,5,early_fusion,2022-08-02,0.54180765,1.0,0.013336923,0.01618455,0.008030127343504738
SPY,5,early_fusion,2022-08-03,0.54266214,1.0,0.01331794,0.0212739,0.013278308474342354
SPY,5,early_fusion,2022-08-04,0.54297894,1.0,0.013307,0.021263156,0.013954348657807765
SPY,5,early_fusion,2022-08-05,0.5427418,1.0,0.013302644,0.027038326,0.03243320905105763
SPY,5,early_fusion,2022-08-08,0.5430388,1.0,0.013297233,0.027324606,0.037707090097368966
SPY,5,early_fusion,2022-08-09,0.5429487,1.0,0.013299432,0.027104065,0.043642931551391435
SPY,5,early_fusion,2022-08-10,0.54286605,1.0,0.013317569,0.018796084,0.01573317559478919
SPY,5,early_fusion,2022-08-11,0.5428513,1.0,0.013312901,0.019018799,0.018635236443157815
SPY,5,early_fusion,2022-08-12,0.5413209,0.0,0.013388952,0.016215334,-0.01168096500530144
SPY,5,early_fusion,2022-08-15,0.5422474,0.0,0.013323121,0.026245212,-0.036835864549179705
SPY,5,early_fusion,2022-08-16,0.5424955,0.0,0.013312333,0.026283998,-0.04121473831625476
SPY,5,early_fusion,2022-08-17,0.5424642,0.0,0.013308829,0.025501382,-0.030895743368614077
SPY,5,early_fusion,2022-08-18,0.5424573,0.0,0.013314345,0.02895574,-0.019778660755022978
SPY,5,early_fusion,2022-08-19,0.54213244,0.0,0.013324371,0.042909045,-0.04068490585546186
SPY,5,early_fusion,2022-08-22,0.54221433,0.0,0.013314856,0.037979126,-0.0262767137902843
SPY,5,early_fusion,2022-08-23,0.5414609,0.0,0.013373386,0.039476518,-0.03489312065765497
SPY,5,early_fusion,2022-08-24,0.5425909,0.0,0.013324018,0.040081438,-0.04572683107073386
SPY,5,early_fusion,2022-08-25,0.5416291,0.0,0.013385186,0.037680235,-0.05661308989363634
SPY,5,early_fusion,2022-08-26,0.54232746,0.0,0.013327172,0.018611385,-0.032778247109614814
SPY,5,early_fusion,2022-08-29,0.5419301,0.0,0.01335597,0.017794983,-0.029924382067273343
SPY,5,early_fusion,2022-08-30,0.54268116,0.0,0.01332085,0.022624094,-0.0010803825488243512
SPY,5,early_fusion,2022-08-31,0.54256487,1.0,0.013337586,0.022270132,0.01307278726497742
SPY,5,early_fusion,2022-09-01,0.5422767,1.0,0.013353372,0.026903268,0.02535554471031484
SPY,5,early_fusion,2022-09-02,0.5428258,1.0,0.013325532,0.026938818,0.04664621006631278
SPY,5,early_fusion,2022-09-06,0.5420781,1.0,0.013380653,0.051843513,0.005970576478780432
SPY,5,early_fusion,2022-09-07,0.54229,0.0,0.013380001,0.048838697,-0.008026388132957004
SPY,5,early_fusion,2022-09-08,0.5423502,0.0,0.013358742,0.049730714,-0.025959694565388824
SPY,5,early_fusion,2022-09-09,0.5428621,0.0,0.013329464,0.047897324,-0.04903376897775441
SPY,5,early_fusion,2022-09-12,0.5419878,0.0,0.013381198,0.047323868,-0.05199894595130214
SPY,5,early_fusion,2022-09-13,0.5425119,0.0,0.013328549,0.01991219,-0.019087930677581123
SPY,5,early_fusion,2022-09-14,0.5427148,0.0,0.013334789,0.026299402,-0.040493874375967076
SPY,5,early_fusion,2022-09-15,0.5425657,0.0,0.013343728,0.025148394,-0.03751119136145765
SPY,5,early_fusion,2022-09-16,0.5426444,0.0,0.013329016,0.029313777,-0.04674972171645603
SPY,5,early_fusion,2022-09-19,0.5424649,0.0,0.013344399,0.02997432,-0.06441664870320327
SPY,5,early_fusion,2022-09-20,0.54240423,0.0,0.01333916,0.027779566,-0.05542748100189652
SPY,5,early_fusion,2022-09-21,0.54172957,0.0,0.013363203,0.029012084,-0.01834509527160086
SPY,5,early_fusion,2022-09-22,0.5424998,0.0,0.013335432,0.034873668,-0.031019575731093887
SPY,5,early_fusion,2022-09-23,0.54262275,0.0,0.013325947,0.034256935,-0.029706964179378
SPY,5,early_fusion,2022-09-26,0.54122055,1.0,0.013398583,0.041877907,0.006293657342467795
SPY,5,early_fusion,2022-09-27,0.54219246,1.0,0.013363584,0.05175378,0.039365556171006774
SPY,5,early_fusion,2022-09-28,0.5423446,1.0,0.01337051,0.04800232,0.01754956549480923
SPY,5,early_fusion,2022-09-29,0.5416861,1.0,0.013370048,0.04434088,0.028290339365913297
SPY,5,early_fusion,2022-09-30,0.5421692,1.0,0.013352397,0.050235294,0.015584351131253244
SPY,5,early_fusion,2022-10-03,0.54112875,0.0,0.013447085,0.04362651,-0.018139236669029578
SPY,5,early_fusion,2022-10-04,0.54265934,0.0,0.01336635,0.03181836,-0.05500847175336198
SPY,5,early_fusion,2022-10-05,0.5425061,0.0,0.013345719,0.031904396,-0.055981407315424794
SPY,5,early_fusion,2022-10-06,0.5426805,0.0,0.013323196,0.039861254,-0.019563313879718047
SPY,5,early_fusion,2022-10-07,0.5424544,0.0,0.013325551,0.0363316,-0.014325280397629304
SPY,5,early_fusion,2022-10-10,0.5425635,1.0,0.013330462,0.0436461,0.018711652961128745
SPY,5,early_fusion,2022-10-11,0.54190546,1.0,0.013360368,0.044733305,0.03674603803604064
SPY,5,early_fusion,2022-10-12,0.54106206,1.0,0.013404422,0.045174412,0.032938374469943243
SPY,5,early_fusion,2022-10-13,0.54255253,0.0,0.0133517515,0.03785616,-0.0015313652683569472
SPY,5,early_fusion,2022-10-14,0.5428724,1.0,0.0133130085,0.038447324,0.045531703248614976
SPY,5,early_fusion,2022-10-17,0.5424367,1.0,0.01335792,0.031342875,0.03232199101938594
SPY,5,early_fusion,2022-10-18,0.54219806,1.0,0.0133597925,0.033119567,0.036483155614022295
SPY,5,early_fusion,2022-10-19,0.54281914,1.0,0.013316319,0.033219334,0.03603212418300881
SPY,5,early_fusion,2022-10-20,0.5428397,1.0,0.013304637,0.03257731,0.039098781921723814
SPY,5,early_fusion,2022-10-21,0.5420454,1.0,0.013371738,0.0322114,0.03859992946350193
SPY,5,early_fusion,2022-10-24,0.5426702,1.0,0.013324788,0.03069533,0.01918809250085567
SPY,5,early_fusion,2022-10-25,0.538855,0.0,0.013825391,0.026654374,-0.001039666730271206
SPY,5,early_fusion,2022-10-26,0.53738517,0.0,0.0139593445,0.036045384,-0.01889371129423703
SPY,5,early_fusion,2022-10-27,0.54153895,0.0,0.013409007,0.037117764,-0.023889731783472378
SPY,5,early_fusion,2022-10-28,0.5416811,0.0,0.013376427,0.032080133,-0.033111211735828566
SPY,5,early_fusion,2022-10-31,0.5411277,0.0,0.013372828,0.03266822,-0.016341746190600626
SPY,5,early_fusion,2022-11-01,0.5407975,0.0,0.013385356,0.032816716,-0.006575251326649107
SPY,5,early_fusion,2022-11-02,0.5417816,0.0,0.013338124,0.02939875,-0.0019758084269250087
SPY,5,early_fusion,2022-11-03,0.5422639,1.0,0.013337701,0.060158998,0.06187147507125654
SPY,5,early_fusion,2022-11-04,0.541995,1.0,0.013392504,0.05922555,0.057213149164319736
SPY,5,early_fusion,2022-11-07,0.54174423,1.0,0.013398944,0.05907637,0.039150069589329796
SPY,5,early_fusion,2022-11-08,0.54216594,1.0,0.013357837,0.059440624,0.04226172528564175
SPY,5,early_fusion,2022-11-09,0.54239243,1.0,0.013339286,0.056200318,0.055420957738274115
SPY,5,early_fusion,2022-11-10,0.5428282,0.0,0.0133689195,0.017490674,-0.0011407812527658263
SPY,5,early_fusion,2022-11-11,0.54251045,0.0,0.013345183,0.015286197,-0.0062428073159229115
SPY,5,early_fusion,2022-11-14,0.538679,0.0,0.013835485,0.01318914,-0.0013424129831304192
SPY,5,early_fusion,2022-11-15,0.5412066,1.0,0.013433202,0.016748413,0.00353207122467229
SPY,5,early_fusion,2022-11-16,0.542306,1.0,0.013338339,0.016165616,0.017472007400532685
SPY,5,early_fusion,2022-11-17,0.5427232,1.0,0.013332338,0.015874049,0.02031285779325813
SPY,5,early_fusion,2022-11-18,0.5428874,0.0,0.013334597,0.022140706,-0.00030283611922988867
SPY,5,early_fusion,2022-11-21,0.543076,1.0,0.013321139,0.021906568,0.0016206252975924389
SPY,5,early_fusion,2022-11-22,0.5427169,1.0,0.0133248065,0.035540394,0.019267996562201163
SPY,5,early_fusion,2022-11-23,0.5424088,1.0,0.013344658,0.03498855,0.01225005039455938
SPY,5,early_fusion,2022-11-25,0.5388203,1.0,0.013820981,0.03500687,0.011319565860271807
SPY,5,early_fusion,2022-11-28,0.539647,1.0,0.013526057,0.036003742,0.009252061787077479
SPY,5,early_fusion,2022-11-29,0.541591,0.0,0.013376757,0.03878322,-0.0035485607880797053
SPY,5,early_fusion,2022-11-30,0.54213864,0.0,0.013377212,0.023348078,-0.03626578184778834
SPY,5,early_fusion,2022-12-01,0.542315,0.0,0.013336709,0.024606643,-0.02772619069255302
SPY,5,early_fusion,2022-12-02,0.542427,0.0,0.013330741,0.025697868,-0.03407033986228286
SPY,5,early_fusion,2022-12-05,0.5427749,0.0,0.013313494,0.023146186,-0.0016028476938716079
SPY,5,early_fusion,2022-12-06,0.54251707,1.0,0.01332446,0.019539494,0.020458149477698608
SPY,5,early_fusion,2022-12-07,0.5426864,1.0,0.013326542,0.020494757,0.015746570491066907
SPY,5,early_fusion,2022-12-08,0.54234135,0.0,0.01334625,0.03118448,-0.01682256536071224
SPY,5,early_fusion,2022-12-09,0.54227656,0.0,0.013347578,0.032516148,-0.021200791427416092
SPY,5,early_fusion,2022-12-12,0.54234666,0.0,0.013348072,0.030412443,-0.04403091966930172
SPY,5,early_fusion,2022-12-13,0.54212564,0.0,0.013356919,0.029494345,-0.050204786525822
SPY,5,early_fusion,2022-12-14,0.5424625,0.0,0.013337043,0.03238913,-0.028948685989367638
SPY,5,early_fusion,2022-12-15,0.5426376,0.0,0.013330987,0.025341427,-0.018552015750848982
SPY,5,early_fusion,2022-12-16,0.5418066,0.0,0.013378771,0.023109145,-0.0009396767658741361
SPY,5,early_fusion,2022-12-19,0.54232883,1.0,0.013350076,0.02184323,0.0036248536934081425
SPY,5,early_fusion,2022-12-20,0.5426233,0.0,0.013343931,0.025132598,-0.01024811403358394
SPY,5,early_fusion,2022-12-21,0.5425755,0.0,0.013359988,0.027011706,-0.007249980751507665
SPY,5,early_fusion,2022-12-22,0.5417282,1.0,0.0133749945,0.023024397,0.004481590103475496
SPY,5,early_fusion,2022-12-23,0.54273176,0.0,0.013333109,0.022694143,-0.00547312147464946
SPY,5,early_fusion,2022-12-27,0.5424475,1.0,0.013332433,0.0236338,0.006168658044030204
SPY,5,early_fusion,2022-12-28,0.54175526,1.0,0.013378391,0.023106918,0.007195443690648104
SPY,5,early_fusion,2022-12-29,0.542597,1.0,0.013349147,0.02701352,0.012028467839736628
SPY,5,early_fusion,2022-12-30,0.5420062,1.0,0.013374588,0.026890453,0.014098650644379051
SPY,5,early_fusion,2023-01-03,0.54151475,1.0,0.013389034,0.027461525,0.025306106131511838
SPY,5,early_fusion,2023-01-04,0.5420529,1.0,0.013359888,0.029205417,0.03018399213475934
SPY,5,early_fusion,2023-01-05,0.5426515,1.0,0.01332605,0.02709981,0.045296955981106765
SPY,5,early_fusion,2023-01-06,0.542548,1.0,0.013358805,0.01534034,0.026496002688681186
SPY,5,early_fusion,2023-01-09,0.5426501,1.0,0.013333689,0.01543913,0.025229464379725848
SPY,5,early_fusion,2023-01-10,0.54241073,1.0,0.0133614,0.021042375,0.0023270496002645562
SPY,5,early_fusion,2023-01-11,0.5420006,0.0,0.0133775165,0.018390244,-0.01754790874392525
SPY,5,early_fusion,2023-01-12,0.542603,0.0,0.013335742,0.025800807,-0.0027243195266689344
SPY,5,early_fusion,2023-01-13,0.54209507,1.0,0.0133592095,0.028159328,0.005330836758039198
SPY,5,early_fusion,2023-01-17,0.5425064,1.0,0.0133388685,0.028120078,0.006090527247454958
SPY,5,early_fusion,2023-01-18,0.54198885,1.0,0.013352587,0.023186758,0.022379384586530927
SPY,5,early_fusion,2023-01-19,0.54188615,1.0,0.013360191,0.02457051,0.04061610583541599
SPY,5,early_fusion,2023-01-20,0.54277945,1.0,0.013337201,0.016379567,0.024453544463081525
SPY,5,early_fusion,2023-01-23,0.54172957,0.0,0.013391692,0.01689533,-9.990434207403366e-05
SPY,5,early_fusion,2023-01-24,0.5417038,1.0,0.013368294,0.022301346,0.015570349986477878
SPY,5,early_fusion,2023-01-25,0.54166454,1.0,0.013365768,0.024677271,0.02576701049003409
SPY,5,early_fusion,2023-01-26,0.54187196,1.0,0.013379962,0.026426544,0.029288930933034044
SPY,5,early_fusion,2023-01-27,0.54259926,1.0,0.013338806,0.028412798,0.01630767653600229
SPY,5,early_fusion,2023-01-30,0.54168993,1.0,0.013360546,0.026180975,0.022803835056974434
SPY,5,early_fusion,2023-01-31,0.54141,1.0,0.013384685,0.025322553,0.02120138348540313
SPY,5,early_fusion,2023-02-01,0.5425115,0.0,0.013344853,0.025502138,-0.0003649875712014996
SPY,5,early_fusion,2023-02-02,0.54117197,0.0,0.013434837,0.022744473,-0.02352434387151096
SPY,5,early_fusion,2023-02-03,0.5425094,0.0,0.013336133,0.02021269,-0.010507066782513232
SPY,5,early_fusion,2023-02-06,0.5414513,1.0,0.013409629,0.022520602,0.0072935475529447395
SPY,5,early_fusion,2023-02-07,0.5427081,0.0,0.013345266,0.018399723,-0.006160535330853002
SPY,5,early_fusion,2023-02-08,0.5388155,1.0,0.013819985,0.015105481,0.00807636644846318
SPY,5,early_fusion,2023-02-09,0.5412291,1.0,0.013440031,0.01856301,0.002919051128328933
SPY,5,early_fusion,2023-02-10,0.541813,0.0,0.013373203,0.018585145,-0.0019134737050910521
