ticker,horizon,model,date,dir_pred,vol_pred,y_dir,y_vol,fwd_return
SPY,5,random_walk,2022-04-25,1.0,0.018634946454518492,0.0,0.054293655,-0.03328948178334675
SPY,5,random_walk,2022-04-26,1.0,0.018634946454518492,1.0,0.045880705,0.0006726274861854065
SPY,5,random_walk,2022-04-27,1.0,0.018634946454518492,1.0,0.054745402,0.027863121152485112
SPY,5,random_walk,2022-04-28,1.0,0.018634946454518492,0.0,0.060699902,-0.03327212658386017
SPY,5,random_walk,2022-04-29,1.0,0.018634946454518492,0.0,0.04798308,-0.0016033547739589627
SPY,5,random_walk,2022-05-02,1.0,0.018634946454518492,0.0,0.057665348,-0.04014569617612074
SPY,5,random_walk,2022-05-03,1.0,0.018634946454518492,0.0,0.057529993,-0.04241150984962353
SPY,5,random_walk,2022-05-04,1.0,0.018634946454518492,0.0,0.051635575,-0.08842356573637074
SPY,5,random_walk,2022-05-05,1.0,0.018634946454518492,0.0,0.036845975,-0.053278175103824404
SPY,5,random_walk,2022-05-06,1.0,0.018634946454518492,0.0,0.04335901,-0.023664662549623867
SPY,5,random_walk,2022-05-09,1.0,0.018634946454518492,1.0,0.02894142,0.0048106005980263385
SPY,5,random_walk,2022-05-10,1.0,0.018634946454518492,1.0,0.035311144,0.02286440434059129
SPY,5,random_walk,2022-05-11,1.0,0.018634946454518492,0.0,0.0518025,-0.0022687465691392083
SPY,5,random_walk,2022-05-12,1.0,0.018634946454518492,0.0,0.052155048,-0.007367719391760763
SPY,5,random_walk,2022-05-13,1.0,0.018634946454518492,0.0,0.046498593,-0.03055788973863656
SPY,5,random_walk,2022-05-16,1.0,0.018634946454518492,0.0,0.049892034,-0.007954757004334404
SPY,5,random_walk,2022-05-17,1.0,0.018634946454518492,0.0,0.046188105,-0.0359795424117498
SPY,5,random_walk,2022-05-18,1.0,0.018634946454518492,1.0,0.02275196,0.013963264266110706
SPY,5,random_walk,2022-05-19,1.0,0.018634946454518492,1.0,0.029518405,0.03989104888942828
SPY,5,random_walk,2022-05-20,1.0,0.018634946454518492,1.0,0.03820131,0.06370725462629123
SPY,5,random_walk,2022-05-23,1.0,0.018634946454518492,1.0,0.03387289,0.03954330467892449
SPY,5,random_walk,2022-05-24,1.0,0.018634946454518492,1.0,0.033979565,0.039084757944855414
SPY,5,random_walk,2022-05-25,1.0,0.018634946454518492,1.0,0.037856463,0.049153287941706696
SPY,5,random_walk,2022-05-26,1.0,0.018634946454518492,1.0,0.036269937,0.01282127886086738
SPY,5,random_walk,2022-05-27,1.0,0.018634946454518492,0.0,0.027139576,-0.008391277070460758
SPY,5,random_walk,2022-05-31,1.0,0.018634946454518492,1.0,0.028214006,0.0067818863238774734
SPY,5,random_walk,2022-06-01,1.0,0.018634946454518492,1.0,0.02914735,0.003971979858933898
SPY,5,random_walk,2022-06-02,1.0,0.018634946454518492,0.0,0.03275788,-0.038962897618523416
SPY,5,random_walk,2022-06-03,1.0,0.018634946454518492,0.0,0.04080493,-0.051839577053664716
SPY,5,random_walk,2022-06-06,1.0,0.018634946454518492,0.0,0.056161422,-0.09358769272076238
SPY,5,random_walk,2022-06-07,1.0,0.018634946454518492,0.0,0.055426337,-0.10615194445713333
SPY,5,random_walk,2022-06-08,1.0,0.018634946454518492,0.0,0.056151275,-0.08106459236276783
SPY,5,random_walk,2022-06-09,1.0,0.018634946454518492,0.0,0.0608795,-0.0906502928971284
SPY,5,random_walk,2022-06-10,1.0,0.018634946454518492,0.0,0.053340092,-0.05907259439132023
SPY,5,random_walk,2022-06-13,1.0,0.018634946454518492,1.0,0.044327963,0.004497142123863319
SPY,5,random_walk,2022-06-14,1.0,0.018634946454518492,1.0,0.04426232,0.005700584640629199
SPY,5,random_walk,2022-06-15,1.0,0.018634946454518492,1.0,0.043057177,0.0012994811147923327
SPY,5,random_walk,2022-06-16,1.0,0.018634946454518492,1.0,0.041240916,0.0662544347344241
SPY,5,random_walk,2022-06-17,1.0,0.018634946454518492,1.0,0.041362073,0.060274045777527444
SPY,5,random_walk,2022-06-21,1.0,0.018634946454518492,1.0,0.038973223,0.01476766691817724
SPY,5,random_walk,2022-06-22,1.0,0.018634946454518492,1.0,0.03893949,0.015767344735935527
SPY,5,random_walk,2022-06-23,1.0,0.018634946454518492,0.0,0.038570393,-0.002144836933238002
SPY,5,random_walk,2022-06-24,1.0,0.018634946454518492,0.0,0.024874508,-0.022922922467448016
SPY,5,random_walk,2022-06-27,1.0,0.018634946454518492,0.0,0.024650695,-0.017208977173685663
SPY,5,random_walk,2022-06-28,1.0,0.018634946454518492,1.0,0.013886109,0.0068070581661280015
SPY,5,random_walk,2022-06-29,1.0,0.018634946454518492,1.0,0.02032659,0.022488189837164257
SPY,5,random_walk,2022-06-30,1.0,0.018634946454518492,1.0,0.018636065,0.02982252413840136
SPY,5,random_walk,2022-07-01,1.0,0.018634946454518492,1.0,0.019199487,0.007812348829120166
SPY,5,random_walk,2022-07-05,1.0,0.018634946454518492,0.0,0.021072676,-0.0029627755473598315
SPY,5,random_walk,2022-07-06,1.0,0.018634946454518492,0.0,0.02145737,-0.011599923795095241
SPY,5,random_walk,2022-07-07,1.0,0.018634946454518492,0.0,0.015662715,-0.028897771433392092
SPY,5,random_walk,2022-07-08,1.0,0.018634946454518492,0.0,0.024551827,-0.009149763666387156
SPY,5,random_walk,2022-07-11,1.0,0.018634946454518492,0.0,0.023227781,-0.005951534874748196
SPY,5,random_walk,2022-07-12,1.0,0.018634946454518492,1.0,0.03422454,0.029597160846453585
SPY,5,random_walk,2022-07-13,1.0,0.018634946454518492,1.0,0.03440857,0.041215682764426914
SPY,5,random_walk,2022-07-14,1.0,0.018634946454518492,1.0,0.035786748,0.05377894044517877
SPY,5,random_walk,2022-07-15,1.0,0.018634946454518492,1.0,0.031771548,0.025532671894218886
SPY,5,random_walk,2022-07-18,1.0,0.018634946454518492,1.0,0.030694677,0.035038091186096985
SPY,5,random_walk,2022-07-19,1.0,0.018634946454518492,0.0,0.019313833,-0.003524125514966569
SPY,5,random_walk,2022-07-20,1.0,0.018634946454518492,1.0,0.031461548,0.015758252745458223
SPY,5,random_walk,2022-07-21,1.0,0.018634946454518492,1.0,0.03228824,0.018090586063168376
SPY,5,random_walk,2022-07-22,1.0,0.018634946454518492,1.0,0.03413389,0.041885495090181434
SPY,5,random_walk,2022-07-25,1.0,0.018634946454518492,1.0,0.034240954,0.03770556003350918
SPY,5,random_walk,2022-07-26,1.0,0.018634946454518492,1.0,0.0327812,0.04298806656735461
SPY,5,random_walk,2022-07-27,1.0,0.018634946454518492,1.0,0.025668722,0.032891189361105105
SPY,5,random_walk,2022-07-28,1.0,0.018634946454518492,1.0,0.022449616,0.01975099900781175
SPY,5,random_walk,2022-07-29,1.0,0.018634946454518492,1.0,0.017244289,0.0035858912914929226
SPY,5,random_walk,2022-08-01,1.0,0.018634946454518492,1.0,0.017027022,0.0053900615091169194
SPY,5,random_walk,2022-08-02,1.0,0.018634946454518492,1.0,0.01618455,0.008030127343504738
SPY,5,random_walk,2022-08-03,1.0,0.018634946454518492,1.0,0.0212739,0.013278308474342354
SPY,5,random_walk,2022-08-04,1.0,0.018634946454518492,1.0,0.021263156,0.013954348657807765
SPY,5,random_walk,2022-08-05,1.0,0.018634946454518492,1.0,0.027038326,0.03243320905105763
SPY,5,random_walk,2022-08-08,1.0,0.018634946454518492,1.0,0.027324606,0.037707090097368966
SPY,5,random_walk,2022-08-09,1.0,0.018634946454518492,1.0,0.027104065,0.043642931551391435
SPY,5,random_walk,2022-08-10,1.0,0.018634946454518492,1.0,0.018796084,0.01573317559478919
SPY,5,random_walk,2022-08-11,1.0,0.018634946454518492,1.0,0.019018799,0.018635236443157815
SPY,5,random_walk,2022-08-12,1.0,0.018634946454518492,0.0,0.016215334,-0.01168096500530144
SPY,5,random_walk,2022-08-15,1.0,0.018634946454518492,0.0,0.026245212,-0.036835864549179705
SPY,5,random_walk,2022-08-16,1.0,0.018634946454518492,0.0,0.026283998,-0.04121473831625476
SPY,5,random_walk,2022-08-17,1.0,0.018634946454518492,0.0,0.025501382,-0.030895743368614077
SPY,5,random_walk,2022-08-18,1.0,0.018634946454518492,0.0,0.02895574,-0.019778660755022978
SPY,5,random_walk,2022-08-19,1.0,0.018634946454518492,0.0,0.042909045,-0.04068490585546186
SPY,5,random_walk,2022-08-22,1.0,0.018634946454518492,0.0,0.037979126,-0.0262767137902843
SPY,5,random_walk,2022-08-23,1.0,0.018634946454518492,0.0,0.039476518,-0.03489312065765497
SPY,5,random_walk,2022-08-24,1.0,0.018634946454518492,0.0,0.040081438,-0.04572683107073386
SPY,5,random_walk,2022-08-25,1.0,0.018634946454518492,0.0,0.037680235,-0.05661308989363634
SPY,5,random_walk,2022-08-26,1.0,0.018634946454518492,0.0,0.018611385,-0.032778247109614814
SPY,5,random_walk,2022-08-29,1.0,0.018634946454518492,0.0,0.017794983,-0.029924382067273343
SPY,5,random_walk,2022-08-30,1.0,0.018634946454518492,0.0,0.022624094,-0.0010803825488243512
SPY,5,random_walk,2022-08-31,1.0,0.018634946454518492,1.0,0.022270132,0.01307278726497742
SPY,5,random_walk,2022-09-01,1.0,0.018634946454518492,1.0,0.026903268,0.02535554471031484
SPY,5,random_walk,2022-09-02,1.0,0.018634946454518492,1.0,0.026938818,0.04664621006631278
SPY,5,random_walk,2022-09-06,1.0,0.018634946454518492,1.0,0.051843513,0.005970576478780432
SPY,5,random_walk,2022-09-07,1.0,0.018634946454518492,0.0,0.048838697,-0.008026388132957004
SPY,5,random_walk,2022-09-08,1.0,0.018634946454518492,0.0,0.049730714,-0.025959694565388824
SPY,5,random_walk,2022-09-09,1.0,0.018634946454518492,0.0,0.047897324,-0.04903376897775441
SPY,5,random_walk,2022-09-12,1.0,0.018634946454518492,0.0,0.047323868,-0.05199894595130214
SPY,5,random_walk,2022-09-13,1.0,0.018634946454518492,0.0,0.01991219,-0.019087930677581123
SPY,5,random_walk,2022-09-14,1.0,0.018634946454518492,0.0,0.026299402,-0.040493874375967076
SPY,5,random_walk,2022-09-15,1.0,0.018634946454518492,0.0,0.025148394,-0.03751119136145765
SPY,5,random_walk,2022-09-16,1.0,0.018634946454518492,0.0,0.029313777,-0.04674972171645603
SPY,5,random_walk,2022-09-19,1.0,0.018634946454518492,0.0,0.02997432,-0.06441664870320327
SPY,5,random_walk,2022-09-20,1.0,0.018634946454518492,0.0,0.027779566,-0.05542748100189652
SPY,5,random_walk,2022-09-21,1.0,0.018634946454518492,0.0,0.029012084,-0.01834509527160086
SPY,5,random_walk,2022-09-22,1.0,0.018634946454518492,0.0,0.034873668,-0.031019575731093887
SPY,5,random_walk,2022-09-23,1.0,0.018634946454518492,0.0,0.034256935,-0.029706964179378
SPY,5,random_walk,2022-09-26,1.0,0.018634946454518492,1.0,0.041877907,0.006293657342467795
SPY,5,random_walk,2022-09-27,1.0,0.018634946454518492,1.0,0.05175378,0.039365556171006774
SPY,5,random_walk,2022-09-28,1.0,0.018634946454518492,1.0,0.04800232,0.01754956549480923
SPY,5,random_walk,2022-09-29,1.0,0.018634946454518492,1.0,0.04434088,0.028290339365913297
SPY,5,random_walk,2022-09-30,1.0,0.018634946454518492,1.0,0.050235294,0.015584351131253244
SPY,5,random_walk,2022-10-03,1.0,0.018634946454518492,0.0,0.04362651,-0.018139236669029578
SPY,5,random_walk,2022-10-04,1.0,0.018634946454518492,0.0,0.03181836,-0.05500847175336198
SPY,5,random_walk,2022-10-05,1.0,0.018634946454518492,0.0,0.031904396,-0.055981407315424794
SPY,5,random_walk,2022-10-06,1.0,0.018634946454518492,0.0,0.039861254,-0.019563313879718047
SPY,5,random_walk,2022-10-07,1.0,0.018634946454518492,0.0,0.0363316,-0.014325280397629304
SPY,5,random_walk,2022-10-10,1.0,0.018634946454518492,1.0,0.0436461,0.018711652961128745
SPY,5,random_walk,2022-10-11,1.0,0.018634946454518492,1.0,0.044733305,0.03674603803604064
SPY,5,random_walk,2022-10-12,1.0,0.018634946454518492,1.0,0.045174412,0.032938374469943243
SPY,5,random_walk,2022-10-13,1.0,0.018634946454518492,0.0,0.03785616,-0.0015313652683569472
SPY,5,random_walk,2022-10-14,1.0,0.018634946454518492,1.0,0.038447324,0.045531703248614976
SPY,5,random_walk,2022-10-17,1.0,0.018634946454518492,1.0,0.031342875,0.03232199101938594
SPY,5,random_walk,2022-10-18,1.0,0.018634946454518492,1.0,0.033119567,0.036483155614022295
SPY,5,random_walk,2022-10-19,1.0,0.018634946454518492,1.0,0.033219334,0.03603212418300881
SPY,5,random_walk,2022-10-20,1.0,0.018634946454518492,1.0,0.03257731,0.039098781921723814
SPY,5,random_walk,2022-10-21,1.0,0.018634946454518492,1.0,0.0322114,0.03859992946350193
SPY,5,random_walk,2022-10-24,1.0,0.018634946454518492,1.0,0.03069533,0.01918809250085567
SPY,5,random_walk,2022-10-25,1.0,0.018634946454518492,0.0,0.026654374,-0.001039666730271206
SPY,5,random_walk,2022-10-26,1.0,0.018634946454518492,0.0,0.036045384,-0.01889371129423703
SPY,5,random_walk,2022-10-27,1.0,0.018634946454518492,0.0,0.037117764,-0.023889731783472378
SPY,5,random_walk,2022-10-28,1.0,0.018634946454518492,0.0,0.032080133,-0.033111211735828566
SPY,5,random_walk,2022-10-31,1.0,0.018634946454518492,0.0,0.03266822,-0.016341746190600626
SPY,5,random_walk,2022-11-01,1.0,0.018634946454518492,0.0,0.032816716,-0.006575251326649107
SPY,5,random_walk,2022-11-02,1.0,0.018634946454518492,0.0,0.02939875,-0.0019758084269250087
SPY,5,random_walk,2022-11-03,1.0,0.018634946454518492,1.0,0.060158998,0.06187147507125654
SPY,5,random_walk,2022-11-04,1.0,0.018634946454518492,1.0,0.05922555,0.057213149164319736
SPY,5,random_walk,2022-11-07,1.0,0.018634946454518492,1.0,0.05907637,0.039150069589329796
SPY,5,random_walk,2022-11-08,1.0,0.018634946454518492,1.0,0.059440624,0.04226172528564175
SPY,5,random_walk,2022-11-09,1.0,0.018634946454518492,1.0,0.056200318,0.055420957738274115
SPY,5,random_walk,2022-11-10,1.0,0.018634946454518492,0.0,0.017490674,-0.0011407812527658263
SPY,5,random_walk,2022-11-11,1.0,0.018634946454518492,0.0,0.015286197,-0.0062428073159229115
SPY,5,random_walk,2022-11-14,1.0,0.018634946454518492,0.0,0.01318914,-0.0013424129831304192
SPY,5,random_walk,2022-11-15,1.0,0.018634946454518492,1.0,0.016748413,0.00353207122467229
SPY,5,random_walk,2022-11-16,1.0,0.018634946454518492,1.0,0.016165616,0.017472007400532685
SPY,5,random_walk,2022-11-17,1.0,0.018634946454518492,1.0,0.015874049,0.02031285779325813
SPY,5,random_walk,2022-11-18,1.0,0.018634946454518492,0.0,0.022140706,-0.00030283611922988867
SPY,5,random_walk,2022-11-21,1.0,0.018634946454518492,1.0,0.021906568,0.0016206252975924389
SPY,5,random_walk,2022-11-22,1.0,0.018634946454518492,1.0,0.035540394,0.019267996562201163
SPY,5,random_walk,2022-11-23,1.0,0.018634946454518492,1.0,0.03498855,0.01225005039455938
SPY,5,random_walk,2022-11-25,1.0,0.018634946454518492,1.0,0.03500687,0.011319565860271807
SPY,5,random_walk,2022-11-28,1.0,0.018634946454518492,1.0,0.036003742,0.009252061787077479
SPY,5,random_walk,2022-11-29,1.0,0.018634946454518492,0.0,0.03878322,-0.0035485607880797053
SPY,5,random_walk,2022-11-30,1.0,0.018634946454518492,0.0,0.023348078,-0.03626578184778834
SPY,5,random_walk,2022-12-01,1.0,0.018634946454518492,0.0,0.024606643,-0.02772619069255302
SPY,5,random_walk,2022-12-02,1.0,0.018634946454518492,0.0,0.025697868,-0.03407033986228286
SPY,5,random_walk,2022-12-05,1.0,0.018634946454518492,0.0,0.023146186,-0.0016028476938716079
SPY,5,random_walk,2022-12-06,1.0,0.018634946454518492,1.0,0.019539494,0.020458149477698608
SPY,5,random_walk,2022-12-07,1.0,0.018634946454518492,1.0,0.020494757,0.015746570491066907
SPY,5,random_walk,2022-12-08,1.0,0.018634946454518492,0.0,0.03118448,-0.01682256536071224
SPY,5,random_walk,2022-12-09,1.0,0.018634946454518492,0.0,0.032516148,-0.021200791427416092
SPY,5,random_walk,2022-12-12,1.0,0.018634946454518492,0.0,0.030412443,-0.04403091966930172
SPY,5,random_walk,2022-12-13,1.0,0.018634946454518492,0.0,0.029494345,-0.050204786525822
SPY,5,random_walk,2022-12-14,1.0,0.018634946454518492,0.0,0.03238913,-0.028948685989367638
SPY,5,random_walk,2022-12-15,1.0,0.018634946454518492,0.0,0.025341427,-0.018552015750848982
SPY,5,random_walk,2022-12-16,1.0,0.018634946454518492,0.0,0.023109145,-0.0009396767658741361
SPY,5,random_walk,2022-12-19,1.0,0.018634946454518492,1.0,0.02184323,0.0036248536934081425
SPY,5,random_walk,2022-12-20,1.0,0.018634946454518492,0.0,0.025132598,-0.01024811403358394
SPY,5,random_walk,2022-12-21,1.0,0.018634946454518492,0.0,0.027011706,-0.007249980751507665
SPY,5,random_walk,2022-12-22,1.0,0.018634946454518492,1.0,0.023024397,0.004481590103475496
SPY,5,random_walk,2022-12-23,1.0,0.018634946454518492,0.0,0.022694143,-0.00547312147464946
SPY,5,random_walk,2022-12-27,1.0,0.018634946454518492,1.0,0.0236338,0.006168658044030204
SPY,5,random_walk,2022-12-28,1.0,0.018634946454518492,1.0,0.023106918,0.007195443690648104
SPY,5,random_walk,2022-12-29,1.0,0.018634946454518492,1.0,0.02701352,0.012028467839736628
SPY,5,random_walk,2022-12-30,1.0,0.018634946454518492,1.0,0.026890453,0.014098650644379051
SPY,5,random_walk,2023-01-03,1.0,0.018634946454518492,1.0,0.027461525,0.025306106131511838
SPY,5,random_walk,2023-01-04,1.0,0.018634946454518492,1.0,0.029205417,0.03018399213475934
SPY,5,random_walk,2023-01-05,1.0,0.018634946454518492,1.0,0.02709981,0.045296955981106765
SPY,5,random_walk,2023-01-06,1.0,0.018634946454518492,1.0,0.01534034,0.026496002688681186
SPY,5,random_walk,2023-01-09,1.0,0.018634946454518492,1.0,0.01543913,0.025229464379725848
SPY,5,random_walk,2023-01-10,1.0,0.018634946454518492,1.0,0.021042375,0.0023270496002645562
SPY,5,random_walk,2023-01-11,1.0,0.018634946454518492,0.0,0.018390244,-0.01754790874392525
SPY,5,random_walk,2023-01-12,1.0,0.018634946454518492,0.0,0.025800807,-0.0027243195266689344
SPY,5,random_walk,2023-01-13,1.0,0.018634946454518492,1.0,0.028159328,0.005330836758039198
SPY,5,random_walk,2023-01-17,1.0,0.018634946454518492,1.0,0.028120078,0.006090527247454958
SPY,5,random_walk,2023-01-18,1.0,0.018634946454518492,1.0,0.023186758,0.022379384586530927
SPY,5,random_walk,2023-01-19,1.0,0.018634946454518492,1.0,0.02457051,0.04061610583541599
SPY,5,random_walk,2023-01-20,1.0,0.018634946454518492,1.0,0.016379567,0.024453544463081525
SPY,5,random_walk,2023-01-23,1.0,0.018634946454518492,0.0,0.01689533,-9.990434207403366e-05
SPY,5,random_walk,2023-01-24,1.0,0.018634946454518492,1.0,0.022301346,0.015570349986477878
SPY,5,random_walk,2023-01-25,1.0,0.018634946454518492,1.0,0.024677271,0.02576701049003409
SPY,5,random_walk,2023-01-26,1.0,0.018634946454518492,1.0,0.026426544,0.029288930933034044
SPY,5,random_walk,2023-01-27,1.0,0.018634946454518492,1.0,0.028412798,0.01630767653600229
SPY,5,random_walk,2023-01-30,1.0,0.018634946454518492,1.0,0.026180975,0.022803835056974434
SPY,5,random_walk,2023-01-31,1.0,0.018634946454518492,1.0,0.025322553,0.02120138348540313
SPY,5,random_walk,2023-02-01,1.0,0.018634946454518492,0.0,0.025502138,-0.0003649875712014996
SPY,5,random_walk,2023-02-02,1.0,0.018634946454518492,0.0,0.022744473,-0.02352434387151096
SPY,5,random_walk,2023-02-03,1.0,0.018634946454518492,0.0,0.02021269,-0.010507066782513232
SPY,5,random_walk,2023-02-06,1.0,0.018634946454518492,1.0,0.022520602,0.0072935475529447395
SPY,5,random_walk,2023-02-07,1.0,0.018634946454518492,0.0,0.018399723,-0.006160535330853002
SPY,5,random_walk,2023-02-08,1.0,0.018634946454518492,1.0,0.015105481,0.00807636644846318
SPY,5,random_walk,2023-02-09,1.0,0.018634946454518492,1.0,0.01856301,0.002919051128328933
SPY,5,random_walk,2023-02-10,1.0,0.018634946454518492,0.0,0.018585145,-0.0019134737050910521
